# 番号	時間(秒)	測定値(kgf)
164	4.3		4.302
165	4.33		4.332
166	4.36		4.352
167	4.38		4.372
168	4.41		4.384
169	4.43		4.402
170	4.46		4.426
171	4.48		4.434
172	4.51		4.444
173	4.54		4.456
174	4.56		4.468
175	4.59		4.472
176	4.62		4.488
177	4.64		4.506
178	4.67		4.514
179	4.69		4.53
180	4.72		4.55
181	4.74		4.556
182	4.77		4.56
183	4.8		4.57
184	4.82		4.584
185	4.85		4.59
186	4.87		4.598
187	4.9		4.612
188	4.92		4.624
189	4.95		4.632
190	4.98		4.644
191	5		4.656
192	5.03		4.666
193	5.05		4.666
194	5.08		4.674
195	5.11		4.694
196	5.14		4.7
197	5.16		4.718
198	5.19		4.754
199	5.21		4.78
200	5.24		4.788
201	5.27		4.808
202	5.29		4.82
203	5.32		4.832
204	5.35		4.848
205	5.37		4.898
206	5.4		4.934
207	5.42		4.952
208	5.45		4.986
209	5.47		4.982
210	5.5		4.98
211	5.53		4.986
212	5.55		4.982
213	5.58		4.99
214	5.6		5.002
215	5.63		5.02
216	5.66		5.028
217	5.69		5.044
218	5.71		5.048
219	5.74		5.046
220	5.76		5.046
221	5.79		5.056
222	5.81		5.056
223	5.84		5.058
224	5.86		5.074
225	5.89		5.078
226	5.92		5.066
227	5.94		5.07
228	5.97		5.076
229	6		5.074
230	6.02		5.082
231	6.05		5.094
232	6.07		5.096
233	6.1		5.1
234	6.12		5.11
235	6.15		5.13
236	6.18		5.14
237	6.21		5.154
238	6.23		5.17
239	6.26		5.186
240	6.29		5.192
241	6.31		5.204
242	6.34		5.218
243	6.37		5.222
244	6.39		5.226
245	6.42		5.238
246	6.45		5.248
247	6.47		5.254
248	6.5		5.272
249	6.52		5.294
250	6.55		5.3
251	6.58		5.316
252	6.6		5.33
253	6.63		5.34
254	6.66		5.34
255	6.68		5.344
256	6.71		5.35
257	6.73		5.36
258	6.76		5.372
259	6.79		5.386
260	6.81		5.4
261	6.84		5.406
262	6.86		5.416
263	6.89		5.424
264	6.92		5.43
265	6.94		5.43
266	6.97		5.428
267	6.99		5.422
268	7.02		5.422
269	7.05		5.422
270	7.07		5.42
271	7.1		5.416
272	7.12		5.414
273	7.15		5.41
274	7.18		5.418
275	7.2		5.418
276	7.23		5.432
277	7.25		5.444
278	7.28		5.452
279	7.31		5.454
280	7.34		5.46
281	7.37		5.474
282	7.39		5.484
283	7.42		5.492
284	7.45		5.512
285	7.47		5.514
286	7.5		5.512
287	7.52		5.516
288	7.55		5.52
289	7.58		5.524
290	7.6		5.53
291	7.63		5.538
292	7.65		5.546
293	7.68		5.548
294	7.71		5.554
295	7.73		5.558
296	7.76		5.558
297	7.78		5.564
298	7.81		5.574
299	7.84		5.584
300	7.87		5.59
301	7.89		5.6
302	7.92		5.606
303	7.94		5.614
304	7.97		5.624
305	8		5.644
306	8.02		5.66
307	8.05		5.664
308	8.08		5.676
309	8.1		5.67
310	8.13		5.658
311	8.15		5.664
312	8.18		5.666
313	8.21		5.662
314	8.23		5.672
315	8.26		5.694
316	8.29		5.686
317	8.31		5.688
318	8.34		5.696
319	8.36		5.69
320	8.39		5.682
321	8.42		5.686
322	8.45		5.686
323	8.47		5.67
324	8.5		5.664
325	8.52		5.676
326	8.55		5.682
327	8.58		5.684
328	8.6		5.694
329	8.63		5.702
330	8.65		5.702
331	8.68		5.712
332	8.71		5.72
333	8.73		5.728
334	8.76		5.724
335	8.78		5.73
336	8.81		5.732
337	8.84		5.732
338	8.86		5.738
339	8.89		5.75
340	8.91		5.764
341	8.94		5.776
342	8.97		5.798
343	8.99		5.808
344	9.02		5.838
345	9.05		5.868
346	9.07		5.888
347	9.1		5.912
348	9.13		5.92
349	9.15		5.928
350	9.18		5.932
351	9.2		5.946
352	9.23		5.954
353	9.26		5.968
354	9.28		5.974
355	9.31		5.97
356	9.33		5.976
357	9.36		5.980
358	9.39		5.97
359	9.41		5.962
360	9.44		5.948
361	9.47		5.936
362	9.84		5.904
363	9.88		5.888
364	9.91		5.886
365	9.94		5.882
366	9.98		5.948
367	10.01		3.262
368	10.04		1.69
369	10.07		0.154
