# 番号	時間(秒)	測定値(kgf)
157	4.18		4.374
158	4.2		4.374
159	4.23		4.358
160	4.25		4.354
161	4.28		4.36
162	4.3		4.356
163	4.33		4.362
164	4.36		4.372
165	4.38		4.382
166	4.41		4.39
167	4.43		4.408
168	4.46		4.42
169	4.48		4.426
170	4.51		4.442
171	4.54		4.444
172	4.56		4.438
173	5.09		4.44
174	5.12		4.452
175	5.14		4.732
176	5.17		4.76
177	5.2		4.772
178	5.22		4.804
179	5.25		4.834
180	5.27		4.856
181	5.3		4.874
182	5.33		4.904
183	5.35		4.916
184	5.38		4.922
185	5.4		4.946
186	5.43		4.966
187	5.46		4.978
188	5.49		4.986
189	5.51		4.998
190	5.54		4.994
191	5.56		4.998
192	5.59		5.008
193	5.61		5.016
194	5.64		5.032
195	5.67		5.036
196	5.69		5.056
197	5.72		5.066
198	5.74		5.08
199	5.77		5.094
200	5.8		5.108
201	5.82		5.112
202	5.85		5.116
203	5.87		5.12
204	5.9		5.116
205	5.93		5.122
206	5.95		5.134
207	5.98		5.148
208	6		5.158
209	6.03		5.168
210	6.06		5.188
211	6.08		5.196
212	6.11		5.218
213	6.13		5.228
214	6.16		5.252
215	6.18		5.264
216	6.21		5.288
217	6.24		5.3
218	6.26		5.314
219	6.29		5.332
220	6.31		5.346
221	6.34		5.382
222	6.37		5.404
223	6.39		5.414
224	6.42		5.422
225	6.45		5.416
226	6.47		5.402
227	6.5		5.406
228	6.52		5.404
229	6.55		5.372
230	6.58		5.358
231	6.6		5.356
232	6.63		5.34
233	6.66		5.338
234	6.68		5.36
235	6.71		5.362
236	6.77		5.358
237	6.79		5.39
238	6.82		5.44
239	6.85		5.482
240	6.87		5.508
241	6.9		5.508
242	6.92		5.514
243	6.95		5.538
244	6.98		5.544
245	7		5.564
246	7.03		5.598
247	7.05		5.62
248	7.08		5.618
249	7.11		5.624
250	7.13		5.636
251	7.16		5.634
252	7.19		5.646
253	7.21		5.68
254	7.24		5.69
255	7.26		5.698
256	7.29		5.732
257	7.32		5.748
258	7.34		5.748
259	7.37		5.764
260	7.4		5.758
261	7.43		5.74
262	7.45		5.742
263	7.48		5.752
264	7.5		5.754
265	7.53		5.762
266	7.56		5.77
267	7.58		5.758
268	7.61		5.732
269	7.64		5.726
270	7.66		5.708
271	7.69		5.688
272	7.72		5.686
273	7.74		5.696
274	7.77		5.696
275	7.8		5.706
276	7.82		5.724
277	7.85		5.756
278	7.87		5.782
279	7.9		5.826
280	7.92		5.844
281	7.95		5.852
282	7.98		5.862
283	8		5.868
284	8.03		5.88
285	8.06		5.892
286	8.08		5.926
287	8.11		5.942
288	8.14		5.96
289	8.16		5.984
290	8.19		5.996
291	8.21		6.006
292	8.24		6.014
293	8.27		6.018
294	8.29		6.02
295	8.32		6.022
296	8.35		6.026
297	8.37		6.034
298	8.4		6.048
299	8.43		6.064
300	8.45		6.07
301	8.48		6.07
302	8.51		6.066
303	8.54		6.048
304	8.56		6.04
305	8.59		6.036
306	8.61		6.038
307	8.64		6.034
308	8.67		6.034
309	8.69		6.046
310	8.72		6.062
311	8.74		6.072
312	8.77		6.088
313	8.8		6.104
314	8.83		6.108
315	8.85		6.112
316	8.88		6.136
317	8.91		6.15
318	8.93		6.166
319	8.96		6.178
320	8.98		6.184
321	9.01		6.194
322	9.04		6.2
323	9.06		6.22
324	9.09		6.232
325	9.12		6.246
326	9.15		6.256
327	9.18		6.256
328	9.2		6.254
329	9.23		6.264
330	9.25		6.27
331	9.28		6.27
332	9.31		6.288
333	9.33		6.302
334	9.36		6.314
335	9.39		6.332
336	9.42		6.34
337	9.44		6.356
338	9.47		6.35
339	9.49		6.348
340	9.52		6.354
341	9.55		6.356
342	9.57		6.334
343	9.6		6.328
344	9.63		6.304
345	9.65		6.27
346	9.68		6.276
347	9.71		6.28
348	9.73		6.278
349	9.76		6.292
350	9.79		6.3
351	9.81		6.308
352	9.84		6.324
353	9.87		6.354
354	9.89		6.36
355	9.92		6.366
356	9.95		6.38
357	9.97		6.384
358	10		6.378
359	10.03		6.388
360	10.05		6.404
361	10.08		6.404
362	10.11		6.41
363	10.13		6.432
364	10.16		6.442
365	10.19		6.454
366	10.21		6.49
367	10.24		6.516
368	10.27		6.516
369	10.29		6.532
370	10.32		6.558
371	10.35		6.562
372	10.37		6.582
373	10.4		6.612
374	10.43		6.648
375	10.45		6.648
376	10.48		6.65
377	10.51		6.660
378	10.53		6.654
379	10.56		6.628
380	10.59		6.618
381	10.62		6.582
382	10.64		6.568
383	10.67		6.562
384	10.7		6.56
385	10.72		6.564
386	10.75		6.578
387	10.78		6.562
388	10.8		6.55
389	10.83		6.546
390	10.85		6.516
391	10.88		6.508
392	10.91		6.508
393	10.94		6.488
394	10.97		6.476
395	10.99		5.612
396	11.02		4.76
397	11.05		3.096
398	11.08		1.22
399	11.11		-0.014
