# 番号	時間(秒)	測定値(kgf)
355	9.42		5.478
356	9.45		5.512
357	9.48		5.532
358	9.5		5.546
359	9.53		5.556
360	9.55		5.552
361	9.58		5.55
362	9.6		5.542
363	9.63		5.53
364	9.66		5.532
365	9.68		5.536
366	9.71		5.536
367	9.74		5.56
368	9.77		5.57
369	9.79		5.566
370	9.82		5.556
371	9.84		5.54
372	9.87		5.526
373	9.9		5.52
374	9.93		5.518
375	9.95		5.508
376	9.98		5.508
377	10		5.538
378	10.03		5.562
379	10.06		5.594
380	10.08		5.622
381	10.11		5.646
382	10.14		5.642
383	10.16		5.644
384	10.19		5.652
385	10.21		5.648
386	10.24		5.66
387	10.27		5.674
388	10.29		5.704
389	10.32		5.716
390	10.35		5.718
391	10.38		5.722
392	10.4		5.736
393	10.43		5.762
394	10.45		5.766
395	10.48		5.778
396	10.51		5.782
397	10.53		5.774
398	10.56		5.768
399	10.58		5.786
400	10.61		5.8
401	10.64		5.8
402	10.66		5.798
403	10.69		5.8
404	10.72		5.802
405	10.75		5.802
406	10.77		5.8
407	10.8		5.786
408	10.83		5.778
409	10.85		5.754
410	10.88		5.746
411	10.91		5.752
412	10.94		5.756
413	10.96		5.764
414	10.99		5.79
415	11.02		5.802
416	11.04		5.826
417	11.07		5.846
418	11.1		5.858
419	11.12		5.878
420	11.15		5.894
421	11.18		5.902
422	11.2		5.898
423	11.23		5.878
424	11.26		5.844
425	11.28		5.828
426	11.31		5.828
427	11.34		5.822
428	11.37		5.818
429	11.39		5.83
430	11.42		5.848
431	11.49		5.864
432	11.54		5.88
433	11.57		5.9
434	11.59		5.908
435	11.62		5.944
436	11.65		5.982
437	11.67		6.016
438	11.7		6.028
439	11.73		6.046
440	11.76		6.056
441	11.78		6.054
442	11.81		6.054
443	11.84		6.064
444	11.86		6.068
445	11.89		6.076
446	11.91		6.086
447	11.94		6.068
448	11.97		6.05
449	12		6.028
450	12.02		6.012
451	12.05		6.008
452	12.08		6.016
453	12.1		6.018
454	12.13		5.992
455	12.16		5.986
456	12.18		5.984
457	12.21		5.962
458	12.24		5.946
459	12.27		5.97
460	12.29		5.998
461	12.32		6.024
462	12.35		6.042
463	12.37		6.07
464	12.4		6.064
465	12.43		6.076
466	12.45		6.086
467	12.48		6.09
468	12.51		6.128
469	12.54		6.142
470	12.56		6.16
471	12.59		6.172
472	12.62		6.18
473	12.64		6.18
474	12.67		6.194
475	12.7		6.23
476	12.72		6.25
477	12.75		6.28
478	12.78		6.3
479	12.81		6.31
480	12.83		6.3
481	12.86		6.278
482	12.89		6.258
483	12.91		6.218
484	12.94		6.102
485	12.97		6.028
486	12.99		6.002
487	13.02		6.014
488	13.05		6.114
489	13.07		6.232
490	13.1		6.28
491	13.13		6.348
492	13.16		6.396
493	13.18		6.41
494	13.21		6.43
495	13.24		6.456
496	13.26		6.484
497	13.29		6.502
498	13.32		6.556
499	13.34		6.574
500	13.37		6.578
501	13.4		6.564
502	13.42		6.52
503	13.45		6.482
504	13.48		6.47
505	13.51		6.462
506	13.53		6.476
507	13.56		6.486
508	13.59		6.524
509	13.62		6.57
510	13.65		6.586
511	13.67		6.596
512	13.7		6.612
513	13.73		6.644
514	13.75		6.656
515	13.78		6.686
516	13.81		6.728
517	13.84		6.514
518	13.86		4.944
519	13.89		3.212
520	13.92		1.264
521	13.94		0.392
